name,current_price_per_night,average_rating,total_reviews_received,address,lat,lng,reviewer_nationality,rating,rating_date,review_title,review,tags
Cumulus Resort Rukahovi,,4.0,139,Rukankylaentie 15 Rukatunturi Northern Ostrobothnia Finland,66.16761,29.140543,Dalbeattie  United Kingdom,3,October 13 2017,Moderate  expensive,Given the price and the look of the place we thought that this was going to be quite a nice hotel. The room  however was very moderate. The bathroom was uncomfortably laid out and pokey. We also had to walk a considerable distance to find.,superior room:half board:evening meal:lovely hotel:buffet style:plenty of choice:ruka village:pizza:porridge:nice view:ski resort:next year:standard rooms are:main building:salmon:breakfast was excellent:during summer
Cumulus Resort Rukahovi,,4.0,139,Rukankylaentie 15 Rukatunturi Northern Ostrobothnia Finland,66.16761,29.140543,Oulu  Finland,2,September 4 2017,What a terrible night!,"Having stayed at Cumulus hotels before  we expected a certain level of service. Evidently  not all Cumulus are created equal! First  Cumulus hotels make a point of serving breakfast ""around the clock"". In Ruka  we were conversely given a chart stating that breakfast was served.",superior room:half board:evening meal:lovely hotel:buffet style:plenty of choice:ruka village:pizza:porridge:nice view:ski resort:next year:standard rooms are:main building:salmon:breakfast was excellent:during summer
Cumulus Resort Rukahovi,,4.0,139,Rukankylaentie 15 Rukatunturi Northern Ostrobothnia Finland,66.16761,29.140543,Barcelona  Spain,3,September 2 2017,Fair hotel ,The hotel was not full probably because it's a sky resort and it was summer. Despite that we had a very far room from reception with no views at all. Quite big hotel with quite good service at breakfast. The room comfort was ,superior room:half board:evening meal:lovely hotel:buffet style:plenty of choice:ruka village:pizza:porridge:nice view:ski resort:next year:standard rooms are:main building:salmon:breakfast was excellent:during summer
Cumulus Resort Rukahovi,,4.0,139,Rukankylaentie 15 Rukatunturi Northern Ostrobothnia Finland,66.16761,29.140543,Finland,5,August 19 2017,Simply excellent,Rukahovi is not a new hotel but has been expanded and renovated several times over the years. Regardless of its long history the hotel looks almost new at the first glance and also  quite moderately stylish. We had booked a standard room  but upgraded it.,superior room:half board:evening meal:lovely hotel:buffet style:plenty of choice:ruka village:pizza:porridge:nice view:ski resort:next year:standard rooms are:main building:salmon:breakfast was excellent:during summer
Cumulus Resort Rukahovi,,4.0,139,Rukankylaentie 15 Rukatunturi Northern Ostrobothnia Finland,66.16761,29.140543,,2,July 24 2017,Nice hotel but the slowest service in the planet,Hotel is nice  clean and perfectly located 100m from the slopes  lift and hiking tracks. Reindeers are walking in the back yard. BUT the the service is dead slow. Check in took almost an hour even there was six people before us. The line was.,superior room:half board:evening meal:lovely hotel:buffet style:plenty of choice:ruka village:pizza:porridge:nice view:ski resort:next year:standard rooms are:main building:salmon:breakfast was excellent:during summer
Summer Hotel Vuorilinna,,2.5,23,Kylpylaitoksentie 5 Savonlinna Southern Savonia Finland,61.87066,28.890290000000004,Kokkola  Finland,2,August 8 2017,Below average!,We stayed at Summer hotel Vuorilinna (II) for one night. The room located on the ground floor. It was poorly cleaned and the indoor air was very damp(ish) and smelled a bit odd. Fortunately  we used the room just to sleep over night and spend.,
Summer Hotel Vuorilinna,,2.5,23,Kylpylaitoksentie 5 Savonlinna Southern Savonia Finland,61.87066,28.890290000000004,Turku,2,July 20 2017,Enough for sleeping - no luxcury,Rooms are studentdorms and very ascetic. Got onky one ket to room. Clean bedlinens - so for just sleeping this is fine. No hairdryer. Free parking. Breakfast was plenty but too few of staff  so almost every plate was empty even when breakfast was still.,
Summer Hotel Vuorilinna,,2.5,23,Kylpylaitoksentie 5 Savonlinna Southern Savonia Finland,61.87066,28.890290000000004,Helsinki  Finland,1,July 29 2016,Low quality  high price,"I will not recommend the untidy and expensive rooms of Vuorilinna to anybody. The price per room (140 /night) suggests there's a lot to expect  but the ""hotel"" offers no amenities. The rooms were barely cleaned up. There was a bag full of rubbish left.",
Summer Hotel Vuorilinna,,2.5,23,Kylpylaitoksentie 5 Savonlinna Southern Savonia Finland,61.87066,28.890290000000004,London  United Kingdom,4,July 6 2016,Basic but no complaints,Very nicely situated on an island with other hotels and a theatre but only a few minutes walk from the railway station and town centre. Not strictly a hotel as the rooms are used by students and the nearby hotel takes charge of running them.,
Summer Hotel Vuorilinna,,2.5,23,Kylpylaitoksentie 5 Savonlinna Southern Savonia Finland,61.87066,28.890290000000004,Tampere  Finland,2,June 28 2016,Last choice accommodation with the good location,Pretty much everything is said here in TripAdvisor already. It's a student dormitory building which is turned into a summer hotel every summer. The rooms are small and simple but have stoves and fridges. The beds are actually pretty bad. Casino hotel is serving as.,
Tundrea Holiday Resort,,4.5,109,Kaesivarrentie 14188 Kilpisjarvi Lapland Finland,69.014534,20.87893,Phuket  Thailand,4,October 3 2017,Large and well equipped cabin,The cabin was well equipped and we enjoyed our one night stay here. There's a petrol station and a good supermarket nearby. Views are nice  reindeer wonder around freely. One was standing on our porch in the morning. I recommend doing the Three-Country Cairn boat.,finnish lapland:free wireless internet:bed sheets:northern lights:private sauna:one night stay:petrol station:every evening:stayed nights:main building:saana:border:chalet:dishwasher:fireplace:finland:winter
Tundrea Holiday Resort,,4.5,109,Kaesivarrentie 14188 Kilpisjarvi Lapland Finland,69.014534,20.87893,Porto Alegre  Brazil,5,September 29 2017,Northern lights from your cottage,Our cottage had a private sauna and two balconies where from we could appreciate the northern lights  also knowns as aurora borealis. They brought at the cottage out breakfast every evening and was enough for grabbing a bite also in the afternoon. They have fire.,finnish lapland:free wireless internet:bed sheets:northern lights:private sauna:one night stay:petrol station:every evening:stayed nights:main building:saana:border:chalet:dishwasher:fireplace:finland:winter
Tundrea Holiday Resort,,4.5,109,Kaesivarrentie 14188 Kilpisjarvi Lapland Finland,69.014534,20.87893,Orkelljunga  Sweden,1,August 15 2017,View over the dumpster and service non existent!,We stayed here during what we found out was the low season. You had to call them to be able to check in. We only found out when we arrived that the restaurant was closed so no dinner or breakfast for us. The other restaurant.,finnish lapland:free wireless internet:bed sheets:northern lights:private sauna:one night stay:petrol station:every evening:stayed nights:main building:saana:border:chalet:dishwasher:fireplace:finland:winter
Tundrea Holiday Resort,,4.5,109,Kaesivarrentie 14188 Kilpisjarvi Lapland Finland,69.014534,20.87893,Barcelona  Spain,5,March 13 2017,Kilpissafarit adventure  a unique experience ,"Loved it. It was 5 intensive days with 3 guided snowmobile ""whole day"" tours. We (7) had our own cabin with fresh breakfast every morning with a whole variety of different flavours. The staff of this hotel are extremely helpful  very profesional and kindness was.",finnish lapland:free wireless internet:bed sheets:northern lights:private sauna:one night stay:petrol station:every evening:stayed nights:main building:saana:border:chalet:dishwasher:fireplace:finland:winter
Tundrea Holiday Resort,,4.5,109,Kaesivarrentie 14188 Kilpisjarvi Lapland Finland,69.014534,20.87893,,5,January 19 2017,A magical experience ,We celebrated our wedding anniversary in Kilpisjarvi and the staff and facilities at Tundrea made the experience absolutely wonderful. They even turned on unseasonably delightful weather for us!  The cabin was warm and cosey  with a good kitchen and a sauna. A great breakfast.,finnish lapland:free wireless internet:bed sheets:northern lights:private sauna:one night stay:petrol station:every evening:stayed nights:main building:saana:border:chalet:dishwasher:fireplace:finland:winter
Tundrea Holiday Resort,,4.5,109,Kaesivarrentie 14188 Kilpisjarvi Lapland Finland,69.014534,20.87893,Phuket  Thailand,4,October 3 2017,Large and well equipped cabin,The cabin was well equipped and we enjoyed our one night stay here. There's a petrol station and a good supermarket nearby. Views are nice  reindeer wonder around freely. One was standing on our porch in the morning. I recommend doing the Three-Country Cairn boat.,finnish lapland:free wireless internet:bed sheets:northern lights:private sauna:one night stay:petrol station:every evening:stayed nights:main building:saana:border:chalet:dishwasher:fireplace:finland:winter
Tundrea Holiday Resort,,4.5,109,Kaesivarrentie 14188 Kilpisjarvi Lapland Finland,69.014534,20.87893,Porto Alegre  Brazil,5,September 29 2017,Northern lights from your cottage,Our cottage had a private sauna and two balconies where from we could appreciate the northern lights  also knowns as aurora borealis. They brought at the cottage out breakfast every evening and was enough for grabbing a bite also in the afternoon. They have fire.,finnish lapland:free wireless internet:bed sheets:northern lights:private sauna:one night stay:petrol station:every evening:stayed nights:main building:saana:border:chalet:dishwasher:fireplace:finland:winter
Tundrea Holiday Resort,,4.5,109,Kaesivarrentie 14188 Kilpisjarvi Lapland Finland,69.014534,20.87893,Orkelljunga  Sweden,1,August 15 2017,View over the dumpster and service non existent!,We stayed here during what we found out was the low season. You had to call them to be able to check in. We only found out when we arrived that the restaurant was closed so no dinner or breakfast for us. The other restaurant.,finnish lapland:free wireless internet:bed sheets:northern lights:private sauna:one night stay:petrol station:every evening:stayed nights:main building:saana:border:chalet:dishwasher:fireplace:finland:winter
Tundrea Holiday Resort,,4.5,109,Kaesivarrentie 14188 Kilpisjarvi Lapland Finland,69.014534,20.87893,Barcelona  Spain,5,March 13 2017,Kilpissafarit adventure  a unique experience ,"Loved it. It was 5 intensive days with 3 guided snowmobile ""whole day"" tours. We (7) had our own cabin with fresh breakfast every morning with a whole variety of different flavours. The staff of this hotel are extremely helpful  very profesional and kindness was.",finnish lapland:free wireless internet:bed sheets:northern lights:private sauna:one night stay:petrol station:every evening:stayed nights:main building:saana:border:chalet:dishwasher:fireplace:finland:winter
Tundrea Holiday Resort,,4.5,109,Kaesivarrentie 14188 Kilpisjarvi Lapland Finland,69.014534,20.87893,,5,January 19 2017,A magical experience ,We celebrated our wedding anniversary in Kilpisjarvi and the staff and facilities at Tundrea made the experience absolutely wonderful. They even turned on unseasonably delightful weather for us!  The cabin was warm and cosey  with a good kitchen and a sauna. A great breakfast.,finnish lapland:free wireless internet:bed sheets:northern lights:private sauna:one night stay:petrol station:every evening:stayed nights:main building:saana:border:chalet:dishwasher:fireplace:finland:winter
Tundrea Holiday Resort,,4.5,109,Kaesivarrentie 14188 Kilpisjarvi Lapland Finland,69.014534,20.87893,Phuket  Thailand,4,October 3 2017,Large and well equipped cabin,The cabin was well equipped and we enjoyed our one night stay here. There's a petrol station and a good supermarket nearby. Views are nice  reindeer wonder around freely. One was standing on our porch in the morning. I recommend doing the Three-Country Cairn boat.,finnish lapland:free wireless internet:bed sheets:northern lights:private sauna:one night stay:petrol station:every evening:stayed nights:main building:saana:border:chalet:dishwasher:fireplace:finland:winter
Tundrea Holiday Resort,,4.5,109,Kaesivarrentie 14188 Kilpisjarvi Lapland Finland,69.014534,20.87893,Porto Alegre  Brazil,5,September 29 2017,Northern lights from your cottage,Our cottage had a private sauna and two balconies where from we could appreciate the northern lights  also knowns as aurora borealis. They brought at the cottage out breakfast every evening and was enough for grabbing a bite also in the afternoon. They have fire.,finnish lapland:free wireless internet:bed sheets:northern lights:private sauna:one night stay:petrol station:every evening:stayed nights:main building:saana:border:chalet:dishwasher:fireplace:finland:winter
Tundrea Holiday Resort,,4.5,109,Kaesivarrentie 14188 Kilpisjarvi Lapland Finland,69.014534,20.87893,Orkelljunga  Sweden,1,August 15 2017,View over the dumpster and service non existent!,We stayed here during what we found out was the low season. You had to call them to be able to check in. We only found out when we arrived that the restaurant was closed so no dinner or breakfast for us. The other restaurant.,finnish lapland:free wireless internet:bed sheets:northern lights:private sauna:one night stay:petrol station:every evening:stayed nights:main building:saana:border:chalet:dishwasher:fireplace:finland:winter
Tundrea Holiday Resort,,4.5,109,Kaesivarrentie 14188 Kilpisjarvi Lapland Finland,69.014534,20.87893,Barcelona  Spain,5,March 13 2017,Kilpissafarit adventure  a unique experience ,"Loved it. It was 5 intensive days with 3 guided snowmobile ""whole day"" tours. We (7) had our own cabin with fresh breakfast every morning with a whole variety of different flavours. The staff of this hotel are extremely helpful  very profesional and kindness was.",finnish lapland:free wireless internet:bed sheets:northern lights:private sauna:one night stay:petrol station:every evening:stayed nights:main building:saana:border:chalet:dishwasher:fireplace:finland:winter
Tundrea Holiday Resort,,4.5,109,Kaesivarrentie 14188 Kilpisjarvi Lapland Finland,69.014534,20.87893,,5,January 19 2017,A magical experience ,We celebrated our wedding anniversary in Kilpisjarvi and the staff and facilities at Tundrea made the experience absolutely wonderful. They even turned on unseasonably delightful weather for us!  The cabin was warm and cosey  with a good kitchen and a sauna. A great breakfast.,finnish lapland:free wireless internet:bed sheets:northern lights:private sauna:one night stay:petrol station:every evening:stayed nights:main building:saana:border:chalet:dishwasher:fireplace:finland:winter
Tundrea Holiday Resort,,4.5,109,Kaesivarrentie 14188 Kilpisjarvi Lapland Finland,69.014534,20.87893,Phuket  Thailand,4,October 3 2017,Large and well equipped cabin,The cabin was well equipped and we enjoyed our one night stay here. There's a petrol station and a good supermarket nearby. Views are nice  reindeer wonder around freely. One was standing on our porch in the morning. I recommend doing the Three-Country Cairn boat.,finnish lapland:free wireless internet:bed sheets:northern lights:private sauna:one night stay:petrol station:every evening:stayed nights:main building:saana:border:chalet:dishwasher:fireplace:finland:winter
Tundrea Holiday Resort,,4.5,109,Kaesivarrentie 14188 Kilpisjarvi Lapland Finland,69.014534,20.87893,Porto Alegre  Brazil,5,September 29 2017,Northern lights from your cottage,Our cottage had a private sauna and two balconies where from we could appreciate the northern lights  also knowns as aurora borealis. They brought at the cottage out breakfast every evening and was enough for grabbing a bite also in the afternoon. They have fire.,finnish lapland:free wireless internet:bed sheets:northern lights:private sauna:one night stay:petrol station:every evening:stayed nights:main building:saana:border:chalet:dishwasher:fireplace:finland:winter
Tundrea Holiday Resort,,4.5,109,Kaesivarrentie 14188 Kilpisjarvi Lapland Finland,69.014534,20.87893,Orkelljunga  Sweden,1,August 15 2017,View over the dumpster and service non existent!,We stayed here during what we found out was the low season. You had to call them to be able to check in. We only found out when we arrived that the restaurant was closed so no dinner or breakfast for us. The other restaurant.,finnish lapland:free wireless internet:bed sheets:northern lights:private sauna:one night stay:petrol station:every evening:stayed nights:main building:saana:border:chalet:dishwasher:fireplace:finland:winter
Tundrea Holiday Resort,,4.5,109,Kaesivarrentie 14188 Kilpisjarvi Lapland Finland,69.014534,20.87893,Barcelona  Spain,5,March 13 2017,Kilpissafarit adventure  a unique experience ,"Loved it. It was 5 intensive days with 3 guided snowmobile ""whole day"" tours. We (7) had our own cabin with fresh breakfast every morning with a whole variety of different flavours. The staff of this hotel are extremely helpful  very profesional and kindness was.",finnish lapland:free wireless internet:bed sheets:northern lights:private sauna:one night stay:petrol station:every evening:stayed nights:main building:saana:border:chalet:dishwasher:fireplace:finland:winter
Tundrea Holiday Resort,,4.5,109,Kaesivarrentie 14188 Kilpisjarvi Lapland Finland,69.014534,20.87893,,5,January 19 2017,A magical experience ,We celebrated our wedding anniversary in Kilpisjarvi and the staff and facilities at Tundrea made the experience absolutely wonderful. They even turned on unseasonably delightful weather for us!  The cabin was warm and cosey  with a good kitchen and a sauna. A great breakfast.,finnish lapland:free wireless internet:bed sheets:northern lights:private sauna:one night stay:petrol station:every evening:stayed nights:main building:saana:border:chalet:dishwasher:fireplace:finland:winter
Tundrea Holiday Resort,,4.5,109,Kaesivarrentie 14188 Kilpisjarvi Lapland Finland,69.014534,20.87893,Phuket  Thailand,4,October 3 2017,Large and well equipped cabin,The cabin was well equipped and we enjoyed our one night stay here. There's a petrol station and a good supermarket nearby. Views are nice  reindeer wonder around freely. One was standing on our porch in the morning. I recommend doing the Three-Country Cairn boat.,finnish lapland:free wireless internet:bed sheets:northern lights:private sauna:one night stay:petrol station:every evening:stayed nights:main building:saana:border:chalet:dishwasher:fireplace:finland:winter
Tundrea Holiday Resort,,4.5,109,Kaesivarrentie 14188 Kilpisjarvi Lapland Finland,69.014534,20.87893,Porto Alegre  Brazil,5,September 29 2017,Northern lights from your cottage,Our cottage had a private sauna and two balconies where from we could appreciate the northern lights  also knowns as aurora borealis. They brought at the cottage out breakfast every evening and was enough for grabbing a bite also in the afternoon. They have fire.,finnish lapland:free wireless internet:bed sheets:northern lights:private sauna:one night stay:petrol station:every evening:stayed nights:main building:saana:border:chalet:dishwasher:fireplace:finland:winter
Tundrea Holiday Resort,,4.5,109,Kaesivarrentie 14188 Kilpisjarvi Lapland Finland,69.014534,20.87893,Orkelljunga  Sweden,1,August 15 2017,View over the dumpster and service non existent!,We stayed here during what we found out was the low season. You had to call them to be able to check in. We only found out when we arrived that the restaurant was closed so no dinner or breakfast for us. The other restaurant.,finnish lapland:free wireless internet:bed sheets:northern lights:private sauna:one night stay:petrol station:every evening:stayed nights:main building:saana:border:chalet:dishwasher:fireplace:finland:winter
Tundrea Holiday Resort,,4.5,109,Kaesivarrentie 14188 Kilpisjarvi Lapland Finland,69.014534,20.87893,Barcelona  Spain,5,March 13 2017,Kilpissafarit adventure  a unique experience ,"Loved it. It was 5 intensive days with 3 guided snowmobile ""whole day"" tours. We (7) had our own cabin with fresh breakfast every morning with a whole variety of different flavours. The staff of this hotel are extremely helpful  very profesional and kindness was.",finnish lapland:free wireless internet:bed sheets:northern lights:private sauna:one night stay:petrol station:every evening:stayed nights:main building:saana:border:chalet:dishwasher:fireplace:finland:winter
Tundrea Holiday Resort,,4.5,109,Kaesivarrentie 14188 Kilpisjarvi Lapland Finland,69.014534,20.87893,,5,January 19 2017,A magical experience ,We celebrated our wedding anniversary in Kilpisjarvi and the staff and facilities at Tundrea made the experience absolutely wonderful. They even turned on unseasonably delightful weather for us!  The cabin was warm and cosey  with a good kitchen and a sauna. A great breakfast.,finnish lapland:free wireless internet:bed sheets:northern lights:private sauna:one night stay:petrol station:every evening:stayed nights:main building:saana:border:chalet:dishwasher:fireplace:finland:winter
Tundrea Holiday Resort,,4.5,109,Kaesivarrentie 14188 Kilpisjarvi Lapland Finland,69.014534,20.87893,Phuket  Thailand,4,October 3 2017,Large and well equipped cabin,The cabin was well equipped and we enjoyed our one night stay here. There's a petrol station and a good supermarket nearby. Views are nice  reindeer wonder around freely. One was standing on our porch in the morning. I recommend doing the Three-Country Cairn boat.,finnish lapland:free wireless internet:bed sheets:northern lights:private sauna:one night stay:petrol station:every evening:stayed nights:main building:saana:border:chalet:dishwasher:fireplace:finland:winter
Tundrea Holiday Resort,,4.5,109,Kaesivarrentie 14188 Kilpisjarvi Lapland Finland,69.014534,20.87893,Porto Alegre  Brazil,5,September 29 2017,Northern lights from your cottage,Our cottage had a private sauna and two balconies where from we could appreciate the northern lights  also knowns as aurora borealis. They brought at the cottage out breakfast every evening and was enough for grabbing a bite also in the afternoon. They have fire.,finnish lapland:free wireless internet:bed sheets:northern lights:private sauna:one night stay:petrol station:every evening:stayed nights:main building:saana:border:chalet:dishwasher:fireplace:finland:winter
Tundrea Holiday Resort,,4.5,109,Kaesivarrentie 14188 Kilpisjarvi Lapland Finland,69.014534,20.87893,Orkelljunga  Sweden,1,August 15 2017,View over the dumpster and service non existent!,We stayed here during what we found out was the low season. You had to call them to be able to check in. We only found out when we arrived that the restaurant was closed so no dinner or breakfast for us. The other restaurant.,finnish lapland:free wireless internet:bed sheets:northern lights:private sauna:one night stay:petrol station:every evening:stayed nights:main building:saana:border:chalet:dishwasher:fireplace:finland:winter
Tundrea Holiday Resort,,4.5,109,Kaesivarrentie 14188 Kilpisjarvi Lapland Finland,69.014534,20.87893,Barcelona  Spain,5,March 13 2017,Kilpissafarit adventure  a unique experience ,"Loved it. It was 5 intensive days with 3 guided snowmobile ""whole day"" tours. We (7) had our own cabin with fresh breakfast every morning with a whole variety of different flavours. The staff of this hotel are extremely helpful  very profesional and kindness was.",finnish lapland:free wireless internet:bed sheets:northern lights:private sauna:one night stay:petrol station:every evening:stayed nights:main building:saana:border:chalet:dishwasher:fireplace:finland:winter
Tundrea Holiday Resort,,4.5,109,Kaesivarrentie 14188 Kilpisjarvi Lapland Finland,69.014534,20.87893,,5,January 19 2017,A magical experience ,We celebrated our wedding anniversary in Kilpisjarvi and the staff and facilities at Tundrea made the experience absolutely wonderful. They even turned on unseasonably delightful weather for us!  The cabin was warm and cosey  with a good kitchen and a sauna. A great breakfast.,finnish lapland:free wireless internet:bed sheets:northern lights:private sauna:one night stay:petrol station:every evening:stayed nights:main building:saana:border:chalet:dishwasher:fireplace:finland:winter
Holiday Inn Helsinki Exhibition & Convention Center,,3.5,254,Messuaukio 1 Helsinki Uusimaa Finland,60.201719999999995,24.937529,Melbourne  Australia,4,October 12 2017,Some nice touches but haphazard servicing of rooms,The hotel is in a great position if you are attending an event at the convention centre. They are connected internally on two levels. It's also much closer to Pasila Station than you might think. If you are arriving by train  use the northern exit.,the nearby train station:hartwall arena:typical business hotel:attached restaurant:ihg member:stayed at the holiday inn:cool room:check inn:transport connections:dog show:cold meats and cheeses:in room dining:the hotel's restaurant:executive floor:nice sauna:tea coffee:small gym
Holiday Inn Helsinki Exhibition & Convention Center,,3.5,254,Messuaukio 1 Helsinki Uusimaa Finland,60.201719999999995,24.937529,,5,February 15 2017,Highly recommended!,Beautiful clean comfortable hotel very good breakfast included  sauna available for your afternoon relax..restaurant with tasty menus great and helpful personal. Terrific location for the city transportatio,the nearby train station:hartwall arena:typical business hotel:attached restaurant:ihg member:stayed at the holiday inn:cool room:check inn:transport connections:dog show:cold meats and cheeses:in room dining:the hotel's restaurant:executive floor:nice sauna:tea coffee:small gym
Holiday Inn Helsinki Exhibition & Convention Center,,3.5,254,Messuaukio 1 Helsinki Uusimaa Finland,60.201719999999995,24.937529,Houston  Texas,4,October 7 2017,Very Convenient to Messukeskus and Pasila ,Attached to the convention center this is the place to stay when youre here for an event. Rooms are clean. Staff is friendly and English is well-spoken. 2nd floor sauna is large  clean and well maintained...single sex  separate sauna areas. A city block from the Pasila.,the nearby train station:hartwall arena:typical business hotel:attached restaurant:ihg member:stayed at the holiday inn:cool room:check inn:transport connections:dog show:cold meats and cheeses:in room dining:the hotel's restaurant:executive floor:nice sauna:tea coffee:small gym
Holiday Inn Helsinki Exhibition & Convention Center,,3.5,254,Messuaukio 1 Helsinki Uusimaa Finland,60.201719999999995,24.937529,Pori  Finland,4,October 1 2017,Pleasant night,Quite modest  but clean rooms. Staff was very helpful. Easy arrival. Very transportations possiblities from Pasila station to different directions. Also Hartwall Arena is about five to ten minutes awa,the nearby train station:hartwall arena:typical business hotel:attached restaurant:ihg member:stayed at the holiday inn:cool room:check inn:transport connections:dog show:cold meats and cheeses:in room dining:the hotel's restaurant:executive floor:nice sauna:tea coffee:small gym
Holiday Inn Helsinki Exhibition & Convention Center,,3.5,254,Messuaukio 1 Helsinki Uusimaa Finland,60.201719999999995,24.937529,London  United Kingdom,4,October 1 2017,Clean  comfortable hotel,This is a standard Holiday Inn hotel. It's clean  comfortable and in a relatively central location. It seems to be better located for the business areas of town  rather than tourist areas. However  Helsinki's a small city so it's easy to get around. I didn't.,the nearby train station:hartwall arena:typical business hotel:attached restaurant:ihg member:stayed at the holiday inn:cool room:check inn:transport connections:dog show:cold meats and cheeses:in room dining:the hotel's restaurant:executive floor:nice sauna:tea coffee:small gym
Holiday Inn Helsinki Exhibition & Convention Center,,3.5,254,Messuaukio 1 Helsinki Uusimaa Finland,60.201719999999995,24.937529,Melbourne  Australia,4,October 12 2017,Some nice touches but haphazard servicing of rooms,The hotel is in a great position if you are attending an event at the convention centre. They are connected internally on two levels. It's also much closer to Pasila Station than you might think. If you are arriving by train  use the northern exit.,the nearby train station:hartwall arena:typical business hotel:attached restaurant:ihg member:stayed at the holiday inn:cool room:check inn:transport connections:dog show:cold meats and cheeses:in room dining:the hotel's restaurant:executive floor:nice sauna:tea coffee:small gym
Holiday Inn Helsinki Exhibition & Convention Center,,3.5,254,Messuaukio 1 Helsinki Uusimaa Finland,60.201719999999995,24.937529,,5,February 15 2017,Highly recommended!,Beautiful clean comfortable hotel very good breakfast included  sauna available for your afternoon relax..restaurant with tasty menus great and helpful personal. Terrific location for the city transportatio,the nearby train station:hartwall arena:typical business hotel:attached restaurant:ihg member:stayed at the holiday inn:cool room:check inn:transport connections:dog show:cold meats and cheeses:in room dining:the hotel's restaurant:executive floor:nice sauna:tea coffee:small gym
Holiday Inn Helsinki Exhibition & Convention Center,,3.5,254,Messuaukio 1 Helsinki Uusimaa Finland,60.201719999999995,24.937529,Houston  Texas,4,October 7 2017,Very Convenient to Messukeskus and Pasila ,Attached to the convention center this is the place to stay when youre here for an event. Rooms are clean. Staff is friendly and English is well-spoken. 2nd floor sauna is large  clean and well maintained...single sex  separate sauna areas. A city block from the Pasila.,the nearby train station:hartwall arena:typical business hotel:attached restaurant:ihg member:stayed at the holiday inn:cool room:check inn:transport connections:dog show:cold meats and cheeses:in room dining:the hotel's restaurant:executive floor:nice sauna:tea coffee:small gym
Holiday Inn Helsinki Exhibition & Convention Center,,3.5,254,Messuaukio 1 Helsinki Uusimaa Finland,60.201719999999995,24.937529,Pori  Finland,4,October 1 2017,Pleasant night,Quite modest  but clean rooms. Staff was very helpful. Easy arrival. Very transportations possiblities from Pasila station to different directions. Also Hartwall Arena is about five to ten minutes awa,the nearby train station:hartwall arena:typical business hotel:attached restaurant:ihg member:stayed at the holiday inn:cool room:check inn:transport connections:dog show:cold meats and cheeses:in room dining:the hotel's restaurant:executive floor:nice sauna:tea coffee:small gym
Holiday Inn Helsinki Exhibition & Convention Center,,3.5,254,Messuaukio 1 Helsinki Uusimaa Finland,60.201719999999995,24.937529,London  United Kingdom,4,October 1 2017,Clean  comfortable hotel,This is a standard Holiday Inn hotel. It's clean  comfortable and in a relatively central location. It seems to be better located for the business areas of town  rather than tourist areas. However  Helsinki's a small city so it's easy to get around. I didn't.,the nearby train station:hartwall arena:typical business hotel:attached restaurant:ihg member:stayed at the holiday inn:cool room:check inn:transport connections:dog show:cold meats and cheeses:in room dining:the hotel's restaurant:executive floor:nice sauna:tea coffee:small gym
Holiday Inn Helsinki Exhibition & Convention Center,,3.5,254,Messuaukio 1 Helsinki Uusimaa Finland,60.201719999999995,24.937529,Melbourne  Australia,4,October 12 2017,Some nice touches but haphazard servicing of rooms,The hotel is in a great position if you are attending an event at the convention centre. They are connected internally on two levels. It's also much closer to Pasila Station than you might think. If you are arriving by train  use the northern exit.,the nearby train station:hartwall arena:typical business hotel:attached restaurant:ihg member:stayed at the holiday inn:cool room:check inn:transport connections:dog show:cold meats and cheeses:in room dining:the hotel's restaurant:executive floor:nice sauna:tea coffee:small gym
Holiday Inn Helsinki Exhibition & Convention Center,,3.5,254,Messuaukio 1 Helsinki Uusimaa Finland,60.201719999999995,24.937529,,5,February 15 2017,Highly recommended!,Beautiful clean comfortable hotel very good breakfast included  sauna available for your afternoon relax..restaurant with tasty menus great and helpful personal. Terrific location for the city transportatio,the nearby train station:hartwall arena:typical business hotel:attached restaurant:ihg member:stayed at the holiday inn:cool room:check inn:transport connections:dog show:cold meats and cheeses:in room dining:the hotel's restaurant:executive floor:nice sauna:tea coffee:small gym
Holiday Inn Helsinki Exhibition & Convention Center,,3.5,254,Messuaukio 1 Helsinki Uusimaa Finland,60.201719999999995,24.937529,Houston  Texas,4,October 7 2017,Very Convenient to Messukeskus and Pasila ,Attached to the convention center this is the place to stay when youre here for an event. Rooms are clean. Staff is friendly and English is well-spoken. 2nd floor sauna is large  clean and well maintained...single sex  separate sauna areas. A city block from the Pasila.,the nearby train station:hartwall arena:typical business hotel:attached restaurant:ihg member:stayed at the holiday inn:cool room:check inn:transport connections:dog show:cold meats and cheeses:in room dining:the hotel's restaurant:executive floor:nice sauna:tea coffee:small gym
Holiday Inn Helsinki Exhibition & Convention Center,,3.5,254,Messuaukio 1 Helsinki Uusimaa Finland,60.201719999999995,24.937529,Pori  Finland,4,October 1 2017,Pleasant night,Quite modest  but clean rooms. Staff was very helpful. Easy arrival. Very transportations possiblities from Pasila station to different directions. Also Hartwall Arena is about five to ten minutes awa,the nearby train station:hartwall arena:typical business hotel:attached restaurant:ihg member:stayed at the holiday inn:cool room:check inn:transport connections:dog show:cold meats and cheeses:in room dining:the hotel's restaurant:executive floor:nice sauna:tea coffee:small gym
